user_id,movie_id,rating,title
21,984,1,Shadow Conspiracy
455,58,3,Quiz Show
230,447,1,Carrie
455,1136,3,Ghosts of Mississippi
332,405,4,Mission: Impossible
144,1101,4,Six Degrees of Separation
450,241,4,"Last of the Mohicans, The"
501,117,4,"Rock, The"
276,1028,3,Grumpier Old Men
488,523,3,Cool Hand Luke
194,720,2,First Knight
566,755,2,Jumanji
343,334,5,U Turn
399,1178,3,Major Payne
417,815,4,One Fine Day
607,107,4,Moll Flanders
488,8,3,Babe
293,198,4,Nikita
321,657,4,"Manchurian Candidate, The"
222,559,3,Interview with the Vampire
611,300,5,Air Force One
588,783,4,Milk Money
270,244,3,Smilla's Sense of Snow
363,698,2,"Browning Version, The"
545,231,4,Batman Returns
493,176,5,Aliens
7,80,4,Hot Shots! Part Deux
130,403,5,Batman
364,261,2,Air Bud
141,147,4,"Long Kiss Goodnight, The"
405,132,5,"Wizard of Oz, The"
119,132,5,"Wizard of Oz, The"
222,1074,3,Reality Bites
528,50,5,Star Wars
281,294,3,Liar Liar
218,183,5,Alien
504,1110,2,Tank Girl
502,333,4,"Game, The"
253,125,3,Phenomenon
49,98,4,"Silence of the Lambs, The"
543,53,3,Natural Born Killers
455,939,4,Murder in the First
594,744,3,Michael Collins
488,22,4,Braveheart
7,51,2,Legends of the Fall
566,77,4,"Firm, The"
416,203,3,Unforgiven
551,193,5,"Right Stuff, The"
421,96,4,Terminator 2: Judgment Day
270,164,5,"Abyss, The"
23,161,2,Top Gun
313,720,2,First Knight
556,132,5,"Wizard of Oz, The"
222,392,4,"Man Without a Face, The"
342,478,3,"Philadelphia Story, The"
346,325,1,Crash
243,694,4,Persuasion
469,495,5,Around the World in 80 Days
506,250,2,"Fifth Element, The"
617,637,3,"Howling, The"
388,569,5,Wolf
352,228,3,Star Trek: The Wrath of Khan
440,582,3,"Piano, The"
104,456,3,Beverly Hills Ninja
6,310,2,"Rainmaker, The"
82,820,3,Space Jam
445,310,1,"Rainmaker, The"
483,275,4,Sense and Sensibility
483,12,2,"Usual Suspects, The"
23,472,2,Dragonheart
293,1311,3,Waiting to Exhale
297,288,3,Scream
526,886,3,"Life Less Ordinary, A"
417,472,2,Dragonheart
518,151,3,Willy Wonka and the Chocolate Factory
553,89,5,Blade Runner
330,126,5,"Spitfire Grill, The"
521,1022,4,"Fast, Cheap & Out of Control"
58,474,4,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
374,1051,4,"Associate, The"
416,121,5,Independence Day
506,611,5,Laura
37,546,3,Broken Arrow
532,404,5,Pinocchio
533,568,5,Speed
13,193,5,"Right Stuff, The"
273,340,3,Boogie Nights
484,451,4,Grease
455,1,4,Toy Story
144,135,5,2001: A Space Odyssey
90,684,3,In the Line of Fire
330,866,5,Michael
221,96,5,Terminator 2: Judgment Day
500,517,4,Manhattan
606,147,5,"Long Kiss Goodnight, The"
238,286,5,"English Patient, The"
110,873,2,Picture Perfect
18,157,3,Platoon
543,129,4,Bound
332,470,5,Tombstone
72,2,3,GoldenEye
234,321,2,Mother
269,162,3,On Golden Pond
503,248,4,Grosse Pointe Blank
382,50,1,Star Wars
405,1249,1,For Love or Money
476,186,5,"Blues Brothers, The"
460,221,4,Breaking the Waves
269,660,1,Fried Green Tomatoes
592,1187,4,Switchblade Sisters
593,655,3,Stand by Me
559,435,2,Butch Cassidy and the Sundance Kid
161,483,3,Casablanca
506,193,4,"Right Stuff, The"
490,273,1,Heat
188,281,3,"River Wild, The"
51,203,4,Unforgiven
592,201,5,Evil Dead II
437,582,5,"Piano, The"
293,233,2,Under Siege
254,417,3,"Parent Trap, The"
567,606,4,All About Eve
537,231,3,Batman Returns
393,951,3,"Indian in the Cupboard, The"
515,271,4,Starship Troopers
222,28,5,Apollo 13
535,172,3,"Empire Strikes Back, The"
504,38,4,"Net, The"
583,209,4,This Is Spinal Tap
542,63,3,"Santa Clause, The"
449,118,1,Twister
518,595,3,"Fan, The"
234,268,2,Chasing Amy
557,343,4,Alien: Resurrection
233,623,3,Angels in the Outfield
545,680,2,Kull the Conqueror
118,413,4,Tales from the Crypt Presents: Bordello of Blood
565,640,4,"Cook the Thief His Wife & Her Lover, The"
531,332,4,Kiss the Girls
582,750,5,Amistad
20,151,3,Willy Wonka and the Chocolate Factory
299,1223,3,King of the Hill
405,562,1,"Quick and the Dead, The"
188,177,4,"Good, The Bad and The Ugly, The"
417,669,2,Body Parts
184,121,2,Independence Day
608,150,3,Swingers
459,473,4,James and the Giant Peach
376,268,3,Chasing Amy
296,251,5,Shall We Dance?
527,22,5,Braveheart
312,505,5,Dial M for Murder
551,755,4,Jumanji
428,305,3,"Ice Storm, The"
36,873,3,Picture Perfect
594,222,4,Star Trek: First Contact
437,736,5,Shadowlands
551,127,5,"Godfather, The"
405,215,5,Field of Dreams
82,230,2,Star Trek IV: The Voyage Home
507,310,4,"Rainmaker, The"
618,204,3,Back to the Future
207,712,4,Tin Men
68,121,1,Independence Day
353,332,5,Kiss the Girls
325,269,4,"Full Monty, The"
532,266,4,Kull the Conqueror
393,578,4,Demolition Man
521,250,3,"Fifth Element, The"
346,549,4,Rob Roy
11,719,3,Canadian Bacon
421,185,4,Psycho
586,1407,3,"Specialist, The"
537,201,3,Evil Dead II
562,720,4,First Knight
394,1,4,Toy Story
614,126,4,"Spitfire Grill, The"
52,762,3,Beautiful Girls
178,535,3,Addicted to Love
381,95,4,Aladdin
331,286,4,"English Patient, The"
429,679,4,Conan the Barbarian
276,1170,4,Spanking the Monkey
151,50,5,Star Wars
493,150,5,Swingers
327,527,4,Gandhi
151,499,5,Cat on a Hot Tin Roof
213,284,5,Tin Cup
63,828,1,Alaska
313,153,3,"Fish Called Wanda, A"
504,499,4,Cat on a Hot Tin Roof
349,325,3,Crash
577,380,3,Star Trek: Generations
499,177,3,"Good, The Bad and The Ugly, The"
416,50,5,Star Wars
595,1134,5,Get on the Bus
85,485,5,My Fair Lady
586,174,4,Raiders of the Lost Ark
609,538,1,Anastasia
378,161,4,Top Gun
274,877,3,Excess Baggage
263,1020,3,Gaslight
389,181,4,Return of the Jedi
90,464,5,Vanya on 42nd Street
497,1092,3,Dear God
264,88,3,Sleepless in Seattle
455,170,3,Cinema Paradiso
110,2,3,GoldenEye
600,227,4,Star Trek VI: The Undiscovered Country
618,100,4,Fargo
164,342,2,"Man Who Knew Too Little, The"
532,750,5,Amistad
493,1126,2,"Old Man and the Sea, The"
336,288,3,Scream
334,324,4,Lost Highway
615,735,3,Philadelphia
193,199,5,"Bridge on the River Kwai, The"
606,473,4,James and the Giant Peach
550,254,1,Batman & Robin
181,126,2,"Spitfire Grill, The"
328,180,4,Apocalypse Now
344,14,5,"Postino, Il"
457,186,5,"Blues Brothers, The"
399,63,3,"Santa Clause, The"
610,11,4,Seven
618,781,3,French Kiss
239,489,5,Notorious
373,756,3,Father of the Bride Part II
592,184,5,Army of Darkness
597,300,5,Air Force One
587,261,3,Air Bud
468,257,4,Men in Black
508,211,3,M*A*S*H
615,517,5,Manhattan
303,56,5,Pulp Fiction
436,553,3,"Walk in the Clouds, A"
339,521,4,"Deer Hunter, The"
533,229,4,Star Trek III: The Search for Spock
250,153,2,"Fish Called Wanda, A"
405,63,3,"Santa Clause, The"
95,71,5,"Lion King, The"
454,270,4,Gattaca
411,732,4,Dave
524,978,3,Heaven's Prisoners
26,222,3,Star Trek: First Contact
361,657,5,"Manchurian Candidate, The"
437,151,5,Willy Wonka and the Chocolate Factory
527,1333,3,Midnight Dancers
551,43,2,Disclosure
600,554,4,Waterworld
334,98,4,"Silence of the Lambs, The"
283,393,4,Mrs. Doubtfire
151,81,5,"Hudsucker Proxy, The"
566,727,4,Immortal Beloved
77,455,3,Jackie Chan's First Strike
403,748,5,"Saint, The"
535,338,3,Bean
518,546,4,Broken Arrow
425,272,4,Good Will Hunting
577,443,4,"Birds, The"
316,651,5,Glory
158,252,3,"Lost World: Jurassic Park, The"
409,98,5,"Silence of the Lambs, The"
618,185,5,Psycho
537,179,4,"Clockwork Orange, A"
246,219,5,"Nightmare on Elm Street, A"
496,228,1,Star Trek: The Wrath of Khan
599,282,5,"Time to Kill, A"
381,217,2,Bram Stoker's Dracula
455,288,2,Scream
99,456,3,Beverly Hills Ninja
314,202,5,Groundhog Day
573,478,4,"Philadelphia Story, The"
59,393,2,Mrs. Doubtfire
617,7,3,Twelve Monkeys
568,525,3,"Big Sleep, The"
616,269,4,"Full Monty, The"
608,65,5,What's Eating Gilbert Grape
468,826,3,"Phantom, The"
399,338,1,Bean
537,405,2,Mission: Impossible
95,539,4,Mouse Hunt
452,455,1,Jackie Chan's First Strike
95,586,2,Terminal Velocity
551,423,1,E.T. the Extra-Terrestrial
44,871,3,Vegas Vacation
92,980,3,Mother Night
198,161,3,Top Gun
264,182,5,GoodFellas
603,172,5,"Empire Strikes Back, The"
409,172,5,"Empire Strikes Back, The"
227,1047,2,Multiplicity
618,367,3,Clueless
535,505,4,Dial M for Murder
489,264,4,Mimic
128,202,2,Groundhog Day
615,170,4,Cinema Paradiso
218,39,2,Strange Days
470,847,3,Looking for Richard
237,525,4,"Big Sleep, The"
593,172,4,"Empire Strikes Back, The"
189,492,3,East of Eden
437,1148,4,Tom & Viv
178,1033,2,Homeward Bound II: Lost in San Francisco
374,642,1,"Grifters, The"
608,1153,3,Backbeat
151,488,4,Sunset Blvd.
23,185,4,Psycho
560,288,4,Scream
566,196,4,Dead Poets Society
273,272,4,Good Will Hunting
416,498,4,"African Queen, The"
318,527,5,Gandhi
374,1094,4,"Thin Line Between Love and Hate, A"
566,485,3,My Fair Lady
200,552,4,Species
454,191,4,Amadeus
207,742,4,Ransom
200,756,3,Father of the Bride Part II
554,845,3,That Thing You Do!
254,204,4,Back to the Future
422,124,3,Lone Star
163,269,3,"Full Monty, The"
498,548,2,"NeverEnding Story III, The"
57,546,4,Broken Arrow
363,185,5,Psycho
524,712,4,Tin Men
271,194,5,"Sting, The"
536,49,3,I.Q.
599,873,5,Picture Perfect
589,995,1,"Kiss Me, Guido"
13,900,5,Kundun
164,742,5,Ransom
378,22,5,Braveheart
583,265,4,"Hunt for Red October, The"
256,5,5,Copycat
145,816,5,Candyman: Farewell to the Flesh
382,511,4,Lawrence of Arabia
551,692,4,"American President, The"
573,69,4,Forrest Gump
277,111,4,"Truth About Cats & Dogs, The"
346,1025,3,Fire Down Below
387,228,5,Star Trek: The Wrath of Khan
280,751,3,Tomorrow Never Dies
234,488,4,Sunset Blvd.
365,100,5,Fargo
620,71,5,"Lion King, The"
280,1473,3,"Little Princess, The"
591,191,5,Amadeus
368,11,4,Seven
524,192,4,Raging Bull
372,628,4,Sleepers
506,86,3,"Remains of the Day, The"
224,221,2,Breaking the Waves
13,565,1,Village of the Damned
339,185,4,Psycho
334,288,3,Scream
554,411,3,"Nutty Professor, The"
221,566,3,Clear and Present Danger
120,1,4,Toy Story
593,1035,3,Cool Runnings
618,93,3,Welcome to the Dollhouse
486,1134,3,Get on the Bus
535,97,4,Dances with Wolves
614,287,3,Marvin's Room
566,82,4,Jurassic Park
3,329,4,Desperate Measures
537,239,2,Sneakers
196,382,4,"Adventures of Priscilla, Queen of the Desert, The"
335,307,5,"Devil's Advocate, The"
589,327,3,Cop Land
157,410,4,Kingpin
21,443,4,"Birds, The"
577,40,4,"To Wong Foo, Thanks for Everything! Julie Newmar"
586,928,3,"Craft, The"
474,192,4,Raging Bull
487,462,2,Like Water For Chocolate
497,431,4,Highlander
537,606,3,All About Eve
610,751,4,Tomorrow Never Dies
487,402,4,Ghost
114,197,4,"Graduate, The"
508,506,5,Rebel Without a Cause
569,287,4,Marvin's Room
197,11,1,Seven
479,261,1,Air Bud
456,325,3,Crash
542,382,3,"Adventures of Priscilla, Queen of the Desert, The"
506,342,3,"Man Who Knew Too Little, The"
25,568,4,Speed
399,64,3,"Shawshank Redemption, The"
514,715,4,To Die For
499,1302,5,Late Bloomers
330,31,5,Crimson Tide
464,260,2,Event Horizon
393,926,4,Down Periscope
158,450,3,Star Trek V: The Final Frontier
484,665,4,Alien 3
383,285,5,Secrets & Lies
292,492,4,East of Eden
445,603,3,Rear Window
323,619,3,Extreme Measures
585,1512,5,"World of Apu, The"
280,1112,4,Cobb
450,1402,2,"Ciao, Professore!"
293,506,5,Rebel Without a Cause
253,81,4,"Hudsucker Proxy, The"
535,1166,4,Love & Human Remains
450,207,4,Cyrano de Bergerac
523,794,4,It Could Happen to You
193,313,4,Titanic
385,492,2,East of Eden
568,491,2,"Adventures of Robin Hood, The"
94,160,4,Glengarry Glen Ross
479,153,4,"Fish Called Wanda, A"
145,934,1,"Preacher's Wife, The"
592,806,4,Menace II Society
611,350,4,Fallen
558,19,5,Antonia's Line
347,97,4,Dances with Wolves
416,161,4,Top Gun
178,313,5,Titanic
488,187,3,"Godfather: Part II, The"
435,831,2,Escape from L.A.
430,514,4,Annie Hall
551,944,2,Renaissance Man
281,331,3,"Edge, The"
115,847,4,Looking for Richard
362,350,5,Fallen
373,175,3,Brazil
452,624,2,"Three Caballeros, The"
201,458,4,Nixon
128,651,5,Glory
399,977,3,"Substitute, The"
450,550,4,Die Hard: With a Vengeance
3,317,2,In the Name of the Father
94,597,2,Eraser
600,2,3,GoldenEye
178,1314,3,Surviving the Game
283,56,5,Pulp Fiction
363,559,3,Interview with the Vampire
566,88,3,Sleepless in Seattle
87,80,4,Hot Shots! Part Deux
488,880,3,Soul Food
588,260,2,Event Horizon
334,272,4,Good Will Hunting
60,602,4,"American in Paris, An"
332,227,5,Star Trek VI: The Undiscovered Country
416,375,1,Showgirls
288,688,1,Leave It to Beaver
72,405,3,Mission: Impossible
437,183,3,Alien
35,258,2,Contact
592,255,4,My Best Friend's Wedding
200,1091,4,Pete's Dragon
385,1131,3,Safe
145,1087,1,Bloodsport 2
497,1210,4,Virtuosity
444,313,4,Titanic
532,592,3,True Crime
504,97,4,Dances with Wolves
13,177,5,"Good, The Bad and The Ugly, The"
363,226,1,Die Hard 2
583,12,5,"Usual Suspects, The"
190,685,3,Executive Decision
503,121,3,Independence Day
114,485,3,My Fair Lady
571,496,3,It's a Wonderful Life
559,4,4,Get Shorty
43,250,2,"Fifth Element, The"
472,218,4,Cape Fear
406,693,3,Casino
486,284,2,Tin Cup
252,475,5,Trainspotting
195,877,3,Excess Baggage
7,679,5,Conan the Barbarian
325,190,4,Henry V
450,637,4,"Howling, The"
291,123,4,"Frighteners, The"
618,182,4,GoodFellas
286,336,5,Playing God
567,517,5,Manhattan
385,238,5,Raising Arizona
452,531,4,Shine
4,329,5,Desperate Measures
551,955,3,Before Sunrise
64,190,4,Henry V
527,474,3,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
530,483,3,Casablanca
121,546,1,Broken Arrow
301,82,5,Jurassic Park
536,234,4,Jaws
553,485,3,My Fair Lady
568,474,5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
425,357,5,One Flew Over the Cuckoo's Nest
318,301,4,In & Out
357,24,4,Rumble in the Bronx
514,380,4,Star Trek: Generations
463,112,1,Flipper
190,276,4,Leaving Las Vegas
618,28,4,Apollo 13
406,13,2,Mighty Aphrodite
537,558,4,Heavenly Creatures
332,841,4,"Glimmer Man, The"
388,266,5,Kull the Conqueror
550,846,2,To Gillian on Her 37th Birthday
503,498,5,"African Queen, The"
379,204,5,Back to the Future
2,294,1,Liar Liar
562,480,4,North by Northwest
608,9,4,Dead Man Walking
261,288,4,Scream
580,358,4,Spawn
541,625,4,"Sword in the Stone, The"
619,245,4,"Devil's Own, The"
371,527,5,Gandhi
425,1419,3,Highlander III: The Sorcerer
130,452,4,Jaws 2
186,880,3,Soul Food
429,833,3,Bulletproof
330,651,5,Glory
498,649,3,Once Upon a Time in America
351,689,4,"Jackal, The"
328,155,4,Dirty Dancing
432,678,4,Volcano
452,654,2,Chinatown
328,149,2,Jude
484,151,4,Willy Wonka and the Chocolate Factory
227,250,2,"Fifth Element, The"
278,288,5,Scream
579,98,4,"Silence of the Lambs, The"
272,604,4,It Happened One Night
500,196,4,Dead Poets Society
417,674,2,Cat People
130,1079,3,Joe's Apartment
453,655,3,Stand by Me
520,678,2,Volcano
617,860,1,"Believers, The"
206,300,1,Air Force One
303,334,3,U Turn
125,191,5,Amadeus
435,132,3,"Wizard of Oz, The"
509,258,4,Contact
429,58,4,Quiz Show
239,150,5,Swingers
435,168,5,Monty Python and the Holy Grail
457,411,3,"Nutty Professor, The"
472,204,5,Back to the Future
393,476,3,"First Wives Club, The"
59,58,4,Quiz Show
500,235,5,Mars Attacks!
407,559,3,Interview with the Vampire
537,210,3,Indiana Jones and the Last Crusade
506,404,5,Pinocchio
554,742,3,Ransom
465,134,4,Citizen Kane
56,323,3,Dante's Peak
557,254,4,Batman & Robin
210,423,5,E.T. the Extra-Terrestrial
527,514,5,Annie Hall
1,144,4,Die Hard
561,640,5,"Cook the Thief His Wife & Her Lover, The"
461,121,2,Independence Day
452,8,4,Babe
474,221,4,Breaking the Waves
532,895,3,Scream 2
536,724,4,Circle of Friends
284,268,5,Chasing Amy
268,506,4,Rebel Without a Cause
614,25,1,"Birdcage, The"
13,442,1,"Amityville Curse, The"
416,937,2,"Thousand Acres, A"
592,847,5,Looking for Richard
232,419,4,Mary Poppins
13,845,3,That Thing You Do!
505,332,4,Kiss the Girls
580,300,3,Air Force One
363,575,1,City Slickers II: The Legend of Curly's Gold
217,210,4,Indiana Jones and the Last Crusade
97,153,5,"Fish Called Wanda, A"
1,271,2,Starship Troopers
429,508,4,"People vs. Larry Flynt, The"
451,337,2,"House of Yes, The"
150,319,4,Everyone Says I Love You
116,20,3,Angels and Insects
62,129,3,Bound
452,168,4,Monty Python and the Holy Grail
486,282,2,"Time to Kill, A"
378,575,3,City Slickers II: The Legend of Curly's Gold
487,978,1,Heaven's Prisoners
326,232,2,Young Guns
120,827,2,Daylight
210,99,4,Snow White and the Seven Dwarfs
533,692,4,"American President, The"
486,762,4,Beautiful Girls
451,883,1,Telling Lies in America
403,685,4,Executive Decision
450,414,3,My Favorite Year
613,258,5,Contact
293,222,3,Star Trek: First Contact
537,136,4,Mr. Smith Goes to Washington
500,714,2,Carrington
327,546,2,Broken Arrow
478,93,4,Welcome to the Dollhouse
339,427,5,To Kill a Mockingbird
500,258,4,Contact
543,770,4,Devil in a Blue Dress
537,188,4,Full Metal Jacket
268,1273,2,Color of Night
538,97,5,Dances with Wolves
399,738,4,Threesome
373,748,4,"Saint, The"
559,315,5,Apt Pupil
622,2,4,GoldenEye
15,292,5,Rosewood
621,404,3,Pinocchio
577,365,5,Powder
435,455,3,Jackie Chan's First Strike
498,558,4,Heavenly Creatures
276,739,2,Pretty Woman
235,522,5,Down by Law
174,147,4,"Long Kiss Goodnight, The"
383,203,5,Unforgiven
303,170,5,Cinema Paradiso
405,1569,1,"Vie est belle, La"
543,403,4,Batman
222,326,4,G.I. Jane
450,340,4,Boogie Nights
151,504,4,Bonnie and Clyde
37,50,5,Star Wars
601,623,1,Angels in the Outfield
488,260,2,Event Horizon
263,194,5,"Sting, The"
201,179,5,"Clockwork Orange, A"
423,313,4,Titanic
399,110,2,Operation Dumbo Drop
535,357,2,One Flew Over the Cuckoo's Nest
479,176,4,Aliens
216,423,4,E.T. the Extra-Terrestrial
588,99,5,Snow White and the Seven Dwarfs
534,456,5,Beverly Hills Ninja
510,687,2,McHale's Navy
23,155,3,Dirty Dancing
512,191,4,Amadeus
222,620,3,"Chamber, The"
542,89,4,Blade Runner
538,196,4,Dead Poets Society
482,876,3,Money Talks
515,322,3,Murder at 1600
181,407,2,Spy Hard
24,919,3,"City of Lost Children, The"
81,111,3,"Truth About Cats & Dogs, The"
22,546,3,Broken Arrow
537,191,4,Amadeus
6,186,4,"Blues Brothers, The"
44,405,3,Mission: Impossible
315,175,5,Brazil
94,230,2,Star Trek IV: The Voyage Home
189,166,4,Manon of the Spring
561,141,2,"20,000 Leagues Under the Sea"
241,346,3,Jackie Brown
557,271,4,Starship Troopers
575,173,5,"Princess Bride, The"
601,176,2,Aliens
85,378,4,Miracle on 34th Street
297,1,3,Toy Story
621,567,3,Wes Craven's New Nightmare
303,1511,3,Children of the Revolution
359,748,3,"Saint, The"
85,496,4,It's a Wonderful Life
328,1478,3,Dead Presidents
58,127,4,"Godfather, The"
448,340,4,Boogie Nights
268,466,3,Red Rock West
457,122,2,"Cable Guy, The"
496,659,3,Arsenic and Old Lace
274,280,1,Up Close and Personal
521,1059,1,Don't Be a Menace to South Central While Drinking Your Juice in the Hood
506,274,4,Sabrina
345,50,5,Star Wars
586,926,4,Down Periscope
13,688,1,Leave It to Beaver
222,66,4,While You Were Sleeping
619,117,5,"Rock, The"
24,357,5,One Flew Over the Cuckoo's Nest
48,479,4,Vertigo
524,518,3,Miller's Crossing
393,722,2,Nine Months
144,318,5,Schindler's List
343,631,4,"Crying Game, The"
426,1079,3,Joe's Apartment
267,179,5,"Clockwork Orange, A"
474,121,4,Independence Day
423,302,5,L.A. Confidential
476,890,1,Mortal Kombat: Annihilation
486,460,4,"Crossing Guard, The"
486,7,5,Twelve Monkeys
99,238,4,Raising Arizona
442,684,3,In the Line of Fire
484,227,5,Star Trek VI: The Undiscovered Country
276,31,4,Crimson Tide
426,185,5,Psycho
416,763,5,Happy Gilmore
187,213,4,"Room with a View, A"
428,344,3,"Apostle, The"
317,299,4,Hoodlum
119,348,3,Desperate Measures
268,727,2,Immortal Beloved
137,385,5,True Lies
116,47,3,Ed Wood
297,474,4,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
385,959,3,Dazed and Confused
345,736,3,Shadowlands
109,174,5,Raiders of the Lost Ark
514,239,5,Sneakers
403,117,4,"Rock, The"
59,595,3,"Fan, The"
70,99,4,Snow White and the Seven Dwarfs
551,25,1,"Birdcage, The"
220,995,3,"Kiss Me, Guido"
244,772,4,Kids
545,568,3,Speed
498,151,4,Willy Wonka and the Chocolate Factory
432,108,3,Kids in the Hall: Brain Candy
5,437,1,Amityville 1992: It's About Time
622,845,3,That Thing You Do!
431,358,2,Spawn
488,230,3,Star Trek IV: The Voyage Home
380,382,3,"Adventures of Priscilla, Queen of the Desert, The"
518,924,3,White Squall
6,512,4,Wings of Desire
91,389,2,Black Beauty
425,338,1,Bean
407,97,4,Dances with Wolves
457,56,4,Pulp Fiction
218,55,4,"Professional, The"
465,175,5,Brazil
188,54,4,Outbreak
94,142,3,Bedknobs and Broomsticks
551,471,5,Courage Under Fire
276,771,2,Johnny Mnemonic
92,157,4,Platoon
429,265,4,"Hunt for Red October, The"
422,257,4,Men in Black
378,227,3,Star Trek VI: The Undiscovered Country
474,87,4,Searching for Bobby Fischer
181,1245,1,Gridlock'd
532,329,4,Desperate Measures
459,1016,4,Con Air
13,183,4,Alien
303,78,2,Free Willy
405,1568,1,Vermont Is For Lovers
348,118,4,Twister
524,191,4,Amadeus
466,873,2,Picture Perfect
445,28,4,Apollo 13
532,38,3,"Net, The"
130,427,5,To Kill a Mockingbird
417,326,4,G.I. Jane
540,125,3,Phenomenon
114,483,4,Casablanca
334,328,3,Conspiracy Theory
295,96,1,Terminator 2: Judgment Day
450,506,5,Rebel Without a Cause
506,951,3,"Indian in the Cupboard, The"
592,157,5,Platoon
75,25,5,"Birdcage, The"
308,419,4,Mary Poppins
385,346,3,Jackie Brown
497,578,4,Demolition Man
535,58,5,Quiz Show
109,451,5,Grease
536,229,4,Star Trek III: The Search for Spock
130,470,2,Tombstone
295,109,4,Mystery Science Theater 3000: The Movie
181,1054,2,Mr. Wrong
221,695,4,Kicking and Screaming
401,481,3,"Apartment, The"
606,1110,2,Tank Girl
602,304,4,Fly Away Home
35,879,4,"Peacemaker, The"
346,54,4,Outbreak
453,157,4,Platoon
450,313,5,Titanic
435,895,3,Scream 2
393,271,3,Starship Troopers
540,1,3,Toy Story
487,781,3,French Kiss
314,796,2,Speechless
615,1021,5,8 1/2
205,268,2,Chasing Amy
496,528,4,"Killing Fields, The"
615,886,2,"Life Less Ordinary, A"
197,526,5,Ben-Hur
442,17,4,From Dusk Till Dawn
274,9,5,Dead Man Walking
82,866,3,Michael
313,461,3,Smoke
608,69,4,Forrest Gump
342,238,4,Raising Arizona
343,581,4,Kalifornia
620,444,3,"Blob, The"
35,937,4,"Thousand Acres, A"
117,423,4,E.T. the Extra-Terrestrial
551,273,4,Heat
11,180,2,Apocalypse Now
271,79,4,"Fugitive, The"
379,251,5,Shall We Dance?
476,790,4,Tommy Boy
315,513,5,"Third Man, The"
378,485,4,My Fair Lady
224,239,4,Sneakers
70,554,3,Waterworld
393,283,3,Emma
534,290,4,Fierce Creatures
527,631,4,"Crying Game, The"
497,405,3,Mission: Impossible
405,716,1,Home for the Holidays
201,672,2,Candyman
50,1010,5,Basquiat
422,307,4,"Devil's Advocate, The"
318,404,3,Pinocchio
479,97,3,Dances with Wolves
423,754,4,Red Corner
436,708,3,"Sex, Lies, and Videotape"
566,207,5,Cyrano de Bergerac
429,159,3,Basic Instinct
472,946,2,"Fox and the Hound, The"
582,258,4,Contact
585,863,5,"Garden of Finzi-Contini, The"
472,418,3,Cinderella
299,647,4,Ran
160,15,2,Mr. Holland's Opus
291,121,2,Independence Day
574,272,4,Good Will Hunting
76,358,2,Spawn
504,84,3,Robert A. Heinlein's The Puppet Masters
541,222,4,Star Trek: First Contact
297,191,3,Amadeus
401,357,4,One Flew Over the Cuckoo's Nest
447,31,4,Crimson Tide
56,386,3,Addams Family Values
537,762,3,Beautiful Girls
334,237,4,Jerry Maguire
586,28,3,Apollo 13
573,480,4,North by Northwest
351,311,4,"Wings of the Dove, The"
450,1221,5,When a Man Loves a Woman
17,286,3,"English Patient, The"
116,253,3,"Pillow Book, The"
312,1516,4,"Wedding Gift, The"
208,371,5,"Bridges of Madison County, The"
308,294,3,Liar Liar
399,80,3,Hot Shots! Part Deux
535,178,4,12 Angry Men
308,1252,3,Contempt
110,288,4,Scream
132,151,3,Willy Wonka and the Chocolate Factory
537,402,1,Ghost
523,181,5,Return of the Jedi
6,191,4,Amadeus
144,15,4,Mr. Holland's Opus
318,269,5,"Full Monty, The"
358,582,5,"Piano, The"
524,215,2,Field of Dreams
109,940,3,Airheads
551,719,1,Canadian Bacon
280,13,5,Mighty Aphrodite
339,1153,4,Backbeat
435,732,4,Dave
488,1025,2,Fire Down Below
293,1298,3,"Band Wagon, The"
435,433,5,Heathers
450,283,3,Emma
62,568,3,Speed
185,205,3,Patton
450,692,4,"American President, The"
417,963,4,Some Folks Call It a Sling Blade
59,137,5,Big Night
537,421,2,William Shakespeare's Romeo and Juliet
121,742,5,Ransom
551,1067,2,Bottle Rocket
401,69,3,Forrest Gump
504,699,4,Little Women
487,411,3,"Nutty Professor, The"
506,300,3,Air Force One
597,1152,4,In Love and War
336,70,5,Four Weddings and a Funeral
94,432,4,Fantasia
312,519,5,"Treasure of the Sierra Madre, The"
606,620,4,"Chamber, The"
622,797,2,Timecop
312,432,5,Fantasia
200,472,4,Dragonheart
283,151,4,Willy Wonka and the Chocolate Factory
499,1101,5,Six Degrees of Separation
297,1073,3,Shallow Grave
619,39,2,Strange Days
422,288,3,Scream
399,825,2,"Arrival, The"
128,1221,3,When a Man Loves a Woman
561,218,3,Cape Fear
604,444,2,"Blob, The"
193,25,4,"Birdcage, The"
59,288,5,Scream
622,106,2,Diabolique
269,602,4,"American in Paris, An"
480,114,4,Wallace & Gromit: The Best of Aardman Animation
524,24,3,Rumble in the Bronx
136,283,4,Emma
26,109,3,Mystery Science Theater 3000: The Movie
102,82,2,Jurassic Park
374,1033,4,Homeward Bound II: Lost in San Francisco
446,286,3,"English Patient, The"
5,151,3,Willy Wonka and the Chocolate Factory
151,1098,1,Flirting With Disaster
617,396,1,Serial Mom
579,328,3,Conspiracy Theory
